Time,County,Sales,Type
2015-02,Larimer,1685559.0,Recreational
2015-02,Las Animas,,Medical
2015-02,Las Animas,287148.0,Recreational
2015-02,Mesa,,Medical
2015-02,Mesa,,Recreational
2015-02,Moffat,,Medical
2015-02,Montezuma,104595.0,Medical
2015-02,Montezuma,159174.0,Recreational
2015-02,Montrose,,Medical
2015-02,Morgan,,Medical
2015-02,Morgan,,Recreational
2015-02,Ouray,,Medical
2015-02,Ouray,,Recreational
2015-02,Park,,Medical
2015-02,Park,,Recreational
2015-02,Pitkin,75050.0,Medical
2015-02,Pitkin,705757.0,Recreational
2015-02,Pueblo,358140.0,Medical
2015-02,Pueblo,1039417.0,Recreational
2015-02,Routt,,Medical
2015-02,Routt,,Recreational
2015-02,Saguache,,Recreational
2015-02,San Juan,,Recreational
2015-02,San Miguel,41195.0,Medical
2015-02,San Miguel,300473.0,Recreational
2015-02,Sedgwick,,Medical
2015-02,Sedgwick,,Recreational
2015-02,Summit,246053.0,Medical
2015-02,Summit,1393552.0,Recreational
2015-02,Teller,,Medical
2015-02,Weld,364563.0,Medical
2015-02,Weld,1270638.0,Recreational
2015-03,Adams,479975.0,Medical
2015-03,Adams,1497796.0,Recreational
2015-03,Alamosa,,Medical
2015-03,Arapahoe,1562845.0,Medical
2015-03,Arapahoe,2615133.0,Recreational
2015-03,Archuleta,,Medical
2015-03,Archuleta,,Recreational
2015-03,Boulder,2525620.0,Medical
2015-03,Boulder,3856723.0,Recreational
2015-03,Chaffee,,Medical
2015-03,Chaffee,,Recreational
2015-03,Clear Creek,82344.0,Medical
2015-03,Clear Creek,485304.0,Recreational
2015-03,Costilla,,Medical
2015-03,Costilla,,Recreational
2015-03,Denver,14406613.0,Medical
2015-03,Denver,17121933.0,Recreational
2015-03,Eagle,337864.0,Medical
2015-03,Eagle,862396.0,Recreational
2015-03,El Paso,6380331.0,Medical
2015-03,El Paso,,Recreational
2015-03,Fremont,194875.0,Medical
2015-03,Garfield,379738.0,Medical
2015-03,Garfield,642659.0,Recreational
2015-03,Gilpin,,Medical
2015-03,Gilpin,117004.0,Recreational
2015-03,Grand,,Medical
2015-03,Grand,,Recreational
2015-03,Gunnison,,Medical
2015-03,Gunnison,296334.0,Recreational
2015-03,Jefferson,1861813.0,Medical
2015-03,Jefferson,2224610.0,Recreational
2015-03,La Plata,1017530.0,Medical
2015-03,La Plata,1020552.0,Recreational
2015-03,Lake,,Recreational
2015-03,Larimer,1320406.0,Medical
2015-03,Larimer,1943174.0,Recreational
2015-03,Las Animas,,Medical
2015-03,Las Animas,415008.0,Recreational
2015-03,Mesa,,Medical
2015-03,Mesa,,Recreational
2015-03,Moffat,,Medical
2015-03,Montezuma,133639.0,Medical
2015-03,Montezuma,254446.0,Recreational
2015-03,Montrose,,Medical
2015-03,Morgan,,Medical
2015-03,Morgan,,Recreational
2015-03,Ouray,,Medical
2015-03,Ouray,,Recreational
2015-03,Park,,Medical
2015-03,Park,146105.0,Recreational
2015-03,Pitkin,85006.0,Medical
2015-03,Pitkin,896693.0,Recreational
2015-03,Pueblo,463245.0,Medical
2015-03,Pueblo,1355119.0,Recreational
2015-03,Routt,199449.0,Medical
2015-03,Routt,616913.0,Recreational
2015-03,Saguache,,Recreational
2015-03,San Juan,,Recreational
2015-03,San Miguel,50730.0,Medical
2015-03,San Miguel,375409.0,Recreational
2015-03,Sedgwick,,Medical
2015-03,Sedgwick,,Recreational
2015-03,Summit,292686.0,Medical
2015-03,Summit,1727608.0,Recreational
2015-03,Teller,,Medical
2015-03,Weld,386290.0,Medical
2015-03,Weld,1443488.0,Recreational
2015-04,Adams,474341.0,Medical
2015-04,Adams,1611106.0,Recreational
2015-04,Alamosa,,Medical
2015-04,Arapahoe,1559596.0,Medical
2015-04,Arapahoe,3257101.0,Recreational
2015-04,Archuleta,,Medical
2015-04,Archuleta,,Recreational
2015-04,Boulder,2559060.0,Medical
2015-04,Boulder,3973545.0,Recreational
2015-04,Chaffee,,Medical
2015-04,Chaffee,250729.0,Recreational
2015-04,Clear Creek,76243.0,Medical
2015-04,Clear Creek,365896.0,Recreational
2015-04,Costilla,,Medical
2015-04,Costilla,,Recreational
2015-04,Denver,14953494.0,Medical
2015-04,Denver,18946519.0,Recreational
2015-04,Eagle,287781.0,Medical
2015-04,Eagle,516095.0,Recreational
2015-04,El Paso,6540175.0,Medical
2015-04,El Paso,,Recreational
2015-04,Fremont,198045.0,Medical
2015-04,Garfield,381432.0,Medical
2015-04,Garfield,644631.0,Recreational
2015-04,Gilpin,,Medical
2015-04,Gilpin,130946.0,Recreational
2015-04,Grand,,Medical
2015-04,Grand,,Recreational
2015-04,Gunnison,,Medical
2015-04,Gunnison,160176.0,Recreational
2015-04,Jefferson,1931784.0,Medical
2015-04,Jefferson,2429996.0,Recreational
2015-04,La Plata,493486.0,Medical
2015-04,La Plata,930516.0,Recreational
2015-04,Lake,,Recreational
2015-04,Larimer,1277080.0,Medical
2015-04,Larimer,2045132.0,Recreational
2015-04,Las Animas,,Medical
2015-04,Las Animas,471514.0,Recreational
2015-04,Mesa,,Medical
2015-04,Mesa,,Recreational
2015-04,Moffat,,Medical
2015-04,Montezuma,124006.0,Medical
2015-04,Montezuma,313150.0,Recreational
2015-04,Montrose,,Medical
2015-04,Morgan,,Medical
2015-04,Morgan,,Recreational
2015-04,Ouray,,Medical
2015-04,Ouray,,Recreational
2015-04,Park,,Medical
2015-04,Park,121375.0,Recreational
2015-04,Pitkin,65486.0,Medical
2015-04,Pitkin,426689.0,Recreational
2015-04,Pueblo,389146.0,Medical
2015-04,Pueblo,1318252.0,Recreational
2015-04,Routt,193801.0,Medical
2015-04,Routt,433152.0,Recreational
2015-04,Saguache,,Recreational
2015-04,San Juan,,Recreational
2015-04,San Miguel,38531.0,Medical
2015-04,San Miguel,150531.0,Recreational
2015-04,Sedgwick,,Medical
2015-04,Sedgwick,,Recreational
2015-04,Summit,305570.0,Medical
2015-04,Summit,953219.0,Recreational
2015-04,Teller,,Medical
2015-04,Weld,350491.0,Medical
2015-04,Weld,1521411.0,Recreational
2015-05,Adams,495716.0,Medical
2015-05,Adams,1687270.0,Recreational
2015-05,Alamosa,,Medical
2015-05,Arapahoe,1588756.0,Medical
2015-05,Arapahoe,3615509.0,Recreational
2015-05,Archuleta,,Medical
2015-05,Archuleta,,Recreational
2015-05,Boulder,2451648.0,Medical
2015-05,Boulder,4281906.0,Recreational
2015-05,Chaffee,,Medical
2015-05,Chaffee,312605.0,Recreational
2015-05,Clear Creek,96276.0,Medical
2015-05,Clear Creek,348152.0,Recreational
2015-05,Costilla,,Medical
2015-05,Costilla,,Recreational
2015-05,Denver,15598475.0,Medical
2015-05,Denver,17590490.0,Recreational
2015-05,Eagle,259399.0,Medical
2015-05,Eagle,432292.0,Recreational
2015-05,El Paso,6793848.0,Medical
2015-05,El Paso,,Recreational
2015-05,Fremont,200945.0,Medical
2015-05,Garfield,407487.0,Medical
2015-05,Garfield,720995.0,Recreational
2015-05,Gilpin,,Medical
2015-05,Gilpin,143079.0,Recreational
2015-05,Grand,,Medical
2015-05,Grand,,Recreational
2015-05,Gunnison,,Medical
2015-05,Gunnison,176131.0,Recreational
2015-05,Jefferson,1933694.0,Medical
2015-05,Jefferson,2538231.0,Recreational
2015-05,La Plata,452253.0,Medical
2015-05,La Plata,1155547.0,Recreational
2015-05,Lake,,Recreational
2015-05,Larimer,1292742.0,Medical
2015-05,Larimer,2292433.0,Recreational
2015-05,Las Animas,,Medical
2015-05,Las Animas,606835.0,Recreational
2015-05,Mesa,,Medical
2015-05,Mesa,,Recreational
2015-05,Moffat,,Medical
2015-05,Montezuma,136143.0,Medical
2015-05,Montezuma,403035.0,Recreational
2015-05,Montrose,,Medical
2015-05,Morgan,,Medical
2015-05,Morgan,,Recreational
2015-05,Ouray,,Medical
2015-05,Ouray,,Recreational
2015-05,Park,,Medical
2015-05,Park,154563.0,Recreational
2015-05,Pitkin,57287.0,Medical
2015-05,Pitkin,329419.0,Recreational
2015-05,Pueblo,396182.0,Medical
2015-05,Pueblo,1482501.0,Recreational
2015-05,Routt,163870.0,Medical
2015-05,Routt,419611.0,Recreational
2015-05,Saguache,,Recreational
2015-05,San Juan,,Recreational
2015-05,San Miguel,,Medical
2015-05,San Miguel,153689.0,Recreational
2015-05,Sedgwick,,Medical
2015-05,Sedgwick,,Recreational
2015-05,Summit,224409.0,Medical
2015-05,Summit,719343.0,Recreational
2015-05,Teller,,Medical
2015-05,Weld,342765.0,Medical
2015-05,Weld,1636318.0,Recreational
2015-06,Adams,441872.0,Medical
2015-06,Adams,,Recreational
2015-06,Alamosa,,Medical
2015-06,Arapahoe,1525525.0,Medical
2015-06,Arapahoe,3753244.0,Recreational
2015-06,Archuleta,,Medical
2015-06,Archuleta,,Recreational
2015-06,Boulder,2363534.0,Medical
2015-06,Boulder,4273572.0,Recreational
2015-06,Chaffee,,Medical
2015-06,Chaffee,,Recreational
2015-06,Clear Creek,90303.0,Medical
2015-06,Clear Creek,441514.0,Recreational
2015-06,Costilla,,Medical
2015-06,Costilla,,Recreational
2015-06,Denver,16545160.0,Medical
2015-06,Denver,17280785.0,Recreational
2015-06,Eagle,259462.0,Medical
2015-06,Eagle,534649.0,Recreational
2015-06,El Paso,7050814.0,Medical
2015-06,El Paso,,Recreational
2015-06,Fremont,205924.0,Medical
2015-06,Garfield,430562.0,Medical
2015-06,Garfield,798425.0,Recreational
2015-06,Gilpin,,Medical
2015-06,Gilpin,183787.0,Recreational
2015-06,Grand,,Medical
2015-06,Grand,142695.0,Recreational
2015-06,Gunnison,,Medical
2015-06,Gunnison,273865.0,Recreational
2015-06,Huerfano,,Recreational
2015-06,Jefferson,1833049.0,Medical
2015-06,Jefferson,2584940.0,Recreational
2015-06,La Plata,425100.0,Medical
2015-06,La Plata,1283234.0,Recreational
2015-06,Lake,,Recreational
2015-06,Larimer,1219011.0,Medical
2015-06,Larimer,2321397.0,Recreational
2015-06,Las Animas,,Medical
2015-06,Las Animas,714276.0,Recreational
2015-06,Mesa,,Medical
2015-06,Mesa,,Recreational
2015-06,Moffat,,Medical
2015-06,Montezuma,127877.0,Medical
2015-06,Montezuma,463559.0,Recreational
2015-06,Montrose,,Medical
2015-06,Morgan,,Medical
2015-06,Morgan,,Recreational
2015-06,Ouray,,Medical
2015-06,Ouray,,Recreational
2015-06,Park,,Medical
2015-06,Park,191938.0,Recreational
2015-06,Pitkin,77058.0,Medical
2015-06,Pitkin,570064.0,Recreational
2015-06,Pueblo,569375.0,Medical
2015-06,Pueblo,1517777.0,Recreational
2015-06,Routt,159915.0,Medical
2015-06,Routt,485969.0,Recreational
2015-06,Saguache,,Recreational
2015-06,San Juan,,Recreational
2015-06,San Miguel,51852.0,Medical
2015-06,San Miguel,315531.0,Recreational
2015-06,Sedgwick,,Medical
2015-06,Sedgwick,,Recreational
2015-06,Summit,215753.0,Medical
2015-06,Summit,925580.0,Recreational
2015-06,Teller,,Medical
2015-06,Weld,287920.0,Medical
2015-06,Weld,1693656.0,Recreational
2015-07,Adams,456679.0,Medical
2015-07,Adams,1822902.0,Recreational
2015-07,Alamosa,,Medical
2015-07,Arapahoe,1629440.0,Medical
2015-07,Arapahoe,4482419.0,Recreational
2015-07,Archuleta,,Medical
2015-07,Archuleta,,Recreational
2015-07,Boulder,2638188.0,Medical
2015-07,Boulder,4926814.0,Recreational
2015-07,Chaffee,,Medical
2015-07,Chaffee,,Recreational
2015-07,Clear Creek,97914.0,Medical
2015-07,Clear Creek,558033.0,Recreational
2015-07,Conejos,,Recreational
2015-07,Costilla,,Medical
2015-07,Costilla,,Recreational
2015-07,Denver,19786382.0,Medical
2015-07,Denver,19851838.0,Recreational
2015-07,Eagle,310266.0,Medical
2015-07,Eagle,745007.0,Recreational
2015-07,El Paso,8504081.0,Medical
2015-07,El Paso,,Recreational
2015-07,Fremont,242306.0,Medical
2015-07,Garfield,481231.0,Medical
2015-07,Garfield,953213.0,Recreational
2015-07,Gilpin,,Medical
2015-07,Gilpin,185927.0,Recreational
2015-07,Grand,,Medical
2015-07,Grand,230218.0,Recreational
2015-07,Gunnison,,Medical
2015-07,Gunnison,454862.0,Recreational
2015-07,Huerfano,,Recreational
2015-07,Jefferson,2038463.0,Medical
2015-07,Jefferson,2891081.0,Recreational
2015-07,La Plata,486029.0,Medical
2015-07,La Plata,1529417.0,Recreational
2015-07,Lake,,Recreational
2015-07,Larimer,1401524.0,Medical
2015-07,Larimer,2714363.0,Recreational
2015-07,Las Animas,,Medical
2015-07,Las Animas,1009958.0,Recreational
2015-07,Mesa,,Medical
2015-07,Mesa,,Recreational
2015-07,Moffat,,Medical
2015-07,Montezuma,142880.0,Medical
2015-07,Montezuma,572832.0,Recreational
2015-07,Montrose,,Medical
2015-07,Morgan,,Medical
2015-07,Morgan,,Recreational
2015-07,Ouray,,Medical
2015-07,Ouray,,Recreational
2015-07,Park,,Medical
2015-07,Park,235832.0,Recreational
2015-07,Pitkin,94939.0,Medical
2015-07,Pitkin,850341.0,Recreational
2015-07,Pueblo,699033.0,Medical
2015-07,Pueblo,1852589.0,Recreational
2015-07,Routt,186072.0,Medical
2015-07,Routt,631836.0,Recreational
2015-07,Saguache,,Recreational
2015-07,San Juan,,Recreational
2015-07,San Miguel,51293.0,Medical
2015-07,San Miguel,387509.0,Recreational
2015-07,Sedgwick,,Medical
2015-07,Sedgwick,,Recreational
2015-07,Summit,246327.0,Medical
2015-07,Summit,1304307.0,Recreational
2015-07,Teller,,Medical
2015-07,Weld,364477.0,Medical
2015-07,Weld,1878564.0,Recreational
2015-08,Adams,414843.0,Medical
2015-08,Adams,2007490.0,Recreational
2015-08,Alamosa,,Medical
2015-08,Arapahoe,1782767.0,Medical
2015-08,Arapahoe,5068738.0,Recreational
2015-08,Archuleta,,Medical
2015-08,Archuleta,,Recreational
2015-08,Boulder,2854869.0,Medical
2015-08,Boulder,5076823.0,Recreational
2015-08,Chaffee,,Medical
2015-08,Chaffee,529711.0,Recreational
2015-08,Clear Creek,99241.0,Medical
2015-08,Clear Creek,549270.0,Recreational
2015-08,Conejos,,Recreational
2015-08,Costilla,,Medical
2015-08,Costilla,,Recreational
2015-08,Denver,18920270.0,Medical
2015-08,Denver,20586503.0,Recreational
2015-08,Eagle,321194.0,Medical
2015-08,Eagle,755726.0,Recreational
2015-08,El Paso,8703525.0,Medical
2015-08,El Paso,,Recreational
2015-08,Fremont,247910.0,Medical
2015-08,Garfield,623488.0,Medical
2015-08,Garfield,919088.0,Recreational
2015-08,Gilpin,33160.0,Medical
2015-08,Gilpin,209981.0,Recreational
2015-08,Grand,,Medical
2015-08,Grand,234153.0,Recreational
2015-08,Gunnison,,Medical
2015-08,Gunnison,454015.0,Recreational
2015-08,Huerfano,,Recreational
2015-08,Jefferson,2119709.0,Medical
2015-08,Jefferson,3008160.0,Recreational
2015-08,La Plata,468119.0,Medical
2015-08,La Plata,1517581.0,Recreational
2015-08,Lake,,Recreational
2015-08,Larimer,1506663.0,Medical
2015-08,Larimer,2921981.0,Recreational
2015-08,Las Animas,,Medical
2015-08,Las Animas,1043528.0,Recreational
2015-08,Mesa,,Medical
2015-08,Mesa,,Recreational
2015-08,Moffat,,Medical
2015-08,Montezuma,141894.0,Medical
2015-08,Montezuma,602753.0,Recreational
2015-08,Montrose,,Medical
2015-08,Morgan,,Medical
2015-08,Morgan,,Recreational
2015-08,Ouray,,Medical
2015-08,Ouray,,Recreational
2015-08,Park,,Medical
2015-08,Park,220562.0,Recreational
2015-08,Pitkin,100615.0,Medical
2015-08,Pitkin,815391.0,Recreational
2015-08,Pueblo,879622.0,Medical
2015-08,Pueblo,1894167.0,Recreational
2015-08,Routt,197957.0,Medical
2015-08,Routt,649959.0,Recreational
2015-08,Saguache,,Recreational
2015-08,San Juan,,Recreational
2015-08,San Miguel,48630.0,Medical
2015-08,San Miguel,367696.0,Recreational
2015-08,Sedgwick,,Medical
2015-08,Sedgwick,,Recreational
2015-08,Summit,237146.0,Medical
2015-08,Summit,1325273.0,Recreational
2015-08,Teller,,Medical
2015-08,Weld,429172.0,Medical
2015-08,Weld,1964176.0,Recreational
2015-09,Adams,456102.0,Medical
2015-09,Adams,2066128.0,Recreational
2015-09,Alamosa,,Medical
2015-09,Arapahoe,1821831.0,Medical
2015-09,Arapahoe,5321883.0,Recreational
2015-09,Archuleta,,Medical
2015-09,Archuleta,,Recreational
2015-09,Boulder,2808636.0,Medical
2015-09,Boulder,4564394.0,Recreational
2015-09,Chaffee,,Medical
2015-09,Chaffee,391518.0,Recreational
2015-09,Clear Creek,98054.0,Medical
2015-09,Clear Creek,490483.0,Recreational
2015-09,Conejos,,Recreational
2015-09,Costilla,,Medical
2015-09,Costilla,,Recreational
2015-09,Denver,18017794.0,Medical
2015-09,Denver,19062651.0,Recreational
2015-09,Eagle,306549.0,Medical
2015-09,Eagle,632711.0,Recreational
2015-09,El Paso,8632187.0,Medical
2015-09,El Paso,,Recreational
2015-09,Fremont,262093.0,Medical
2015-09,Garfield,558081.0,Medical
2015-09,Garfield,888159.0,Recreational
2015-09,Gilpin,31881.0,Medical
2015-09,Gilpin,206010.0,Recreational
2015-09,Grand,,Medical
2015-09,Grand,182101.0,Recreational
2015-09,Gunnison,,Medical
2015-09,Gunnison,333527.0,Recreational
2015-09,Huerfano,,Recreational
2015-09,Jefferson,2096374.0,Medical
2015-09,Jefferson,2859786.0,Recreational
2015-09,La Plata,489476.0,Medical
2015-09,La Plata,1596319.0,Recreational
2015-09,Lake,,Recreational
2015-09,Larimer,1546038.0,Medical
2015-09,Larimer,2735329.0,Recreational
2015-09,Las Animas,,Medical
2015-09,Las Animas,1018744.0,Recreational
2015-09,Mesa,,Medical
2015-09,Mesa,,Recreational
2015-09,Moffat,,Medical
2015-09,Montezuma,122425.0,Medical
2015-09,Montezuma,605971.0,Recreational
2015-09,Montrose,,Medical
2015-09,Morgan,,Medical
2015-09,Morgan,,Recreational
2015-09,Ouray,,Medical
2015-09,Ouray,342064.0,Recreational
2015-09,Park,,Medical
2015-09,Park,185916.0,Recreational
2015-09,Pitkin,90803.0,Medical
2015-09,Pitkin,627987.0,Recreational
2015-09,Pueblo,1004209.0,Medical
2015-09,Pueblo,1721621.0,Recreational
2015-09,Routt,216833.0,Medical
2015-09,Routt,576410.0,Recreational
2015-09,Saguache,,Recreational
2015-09,San Juan,,Recreational
2015-09,San Miguel,53511.0,Medical
2015-09,San Miguel,330093.0,Recreational
2015-09,Sedgwick,,Medical
2015-09,Sedgwick,,Recreational
2015-09,Summit,235065.0,Medical
2015-09,Summit,1024344.0,Recreational
2015-09,Teller,,Medical
2015-09,Weld,447995.0,Medical
2015-09,Weld,1804494.0,Recreational
2015-10,Adams,435580.0,Medical
2015-10,Adams,2446592.0,Recreational
2015-10,Alamosa,,Medical
2015-10,Arapahoe,1743830.0,Medical
2015-10,Arapahoe,5728782.0,Recreational
2015-10,Archuleta,,Medical
2015-10,Archuleta,,Recreational
2015-10,Boulder,2816381.0,Medical
2015-10,Boulder,4777912.0,Recreational
2015-10,Chaffee,,Medical
2015-10,Chaffee,325900.0,Recreational
2015-10,Clear Creek,87040.0,Medical
2015-10,Clear Creek,419695.0,Recreational
2015-10,Conejos,,Recreational
2015-10,Costilla,,Medical
2015-10,Costilla,,Recreational
2015-10,Denver,16398610.0,Medical
2015-10,Denver,19085375.0,Recreational
2015-10,Eagle,294270.0,Medical
2015-10,Eagle,590827.0,Recreational
2015-10,El Paso,8065363.0,Medical
2015-10,El Paso,,Recreational
2015-10,Fremont,178145.0,Medical
2015-10,Garfield,404126.0,Medical
2015-10,Garfield,872142.0,Recreational
2015-10,Gilpin,,Medical
2015-10,Gilpin,185948.0,Recreational
2015-10,Grand,,Medical
2015-10,Grand,166746.0,Recreational
2015-10,Gunnison,,Medical
2015-10,Gunnison,,Recreational
2015-10,Huerfano,,Recreational
2015-10,Jefferson,1881358.0,Medical
2015-10,Jefferson,3091341.0,Recreational
2015-10,La Plata,404921.0,Medical
2015-10,La Plata,1541740.0,Recreational
2015-10,Lake,,Recreational
2015-10,Larimer,1452878.0,Medical
2015-10,Larimer,2885257.0,Recreational
2015-10,Las Animas,,Medical
2015-10,Las Animas,1035512.0,Recreational
2015-10,Mesa,,Medical
2015-10,Mesa,,Recreational
2015-10,Moffat,,Medical
2015-10,Montezuma,106843.0,Medical
2015-10,Montezuma,627049.0,Recreational
2015-10,Montrose,,Medical
2015-10,Morgan,,Medical
2015-10,Morgan,,Recreational
2015-10,Ouray,,Medical
2015-10,Ouray,,Recreational
2015-10,Park,,Medical
2015-10,Park,201525.0,Recreational
2015-10,Pitkin,80160.0,Medical
2015-10,Pitkin,443764.0,Recreational
2015-10,Pueblo,863610.0,Medical
2015-10,Pueblo,1710792.0,Recreational
2015-10,Routt,201592.0,Medical
2015-10,Routt,563187.0,Recreational
2015-10,Saguache,,Recreational
2015-10,San Juan,,Recreational
2015-10,San Miguel,50875.0,Medical
2015-10,San Miguel,195014.0,Recreational
2015-10,Sedgwick,,Medical
2015-10,Sedgwick,,Recreational
2015-10,Summit,215459.0,Medical
2015-10,Summit,968236.0,Recreational
2015-10,Teller,,Medical
2015-10,Weld,418307.0,Medical
2015-10,Weld,1908470.0,Recreational
2015-11,Adams,411536.0,Medical
2015-11,Adams,2426969.0,Recreational
2015-11,Alamosa,,Medical
2015-11,Arapahoe,1474373.0,Medical
2015-11,Arapahoe,5485411.0,Recreational
2015-11,Archuleta,,Medical
2015-11,Archuleta,,Recreational
2015-11,Boulder,2441291.0,Medical
2015-11,Boulder,4312311.0,Recreational
2015-11,Chaffee,,Medical
2015-11,Chaffee,257406.0,Recreational
2015-11,Clear Creek,65544.0,Medical
2015-11,Clear Creek,382303.0,Recreational
2015-11,Conejos,,Recreational
2015-11,Costilla,,Medical
2015-11,Costilla,,Recreational
2015-11,Denver,13509435.0,Medical
2015-11,Denver,17834233.0,Recreational
2015-11,Eagle,239175.0,Medical
2015-11,Eagle,608573.0,Recreational
2015-11,El Paso,6629977.0,Medical
2015-11,El Paso,,Recreational
2015-11,Fremont,146376.0,Medical
2015-11,Garfield,276743.0,Medical
2015-11,Garfield,706287.0,Recreational
2015-11,Gilpin,,Medical
2015-11,Gilpin,165186.0,Recreational
2015-11,Grand,,Medical
2015-11,Grand,149468.0,Recreational
2015-11,Gunnison,,Medical
2015-11,Gunnison,250041.0,Recreational
2015-11,Huerfano,,Recreational
2015-11,Jefferson,1654954.0,Medical
2015-11,Jefferson,2816172.0,Recreational
2015-11,La Plata,332966.0,Medical
2015-11,La Plata,1192549.0,Recreational
2015-11,Lake,,Recreational
2015-11,Larimer,1263937.0,Medical
2015-11,Larimer,2561270.0,Recreational
2015-11,Las Animas,,Medical
2015-11,Las Animas,850923.0,Recreational
2015-11,Mesa,,Medical
2015-11,Mesa,,Recreational
2015-11,Moffat,,Medical
2015-11,Montezuma,93505.0,Medical
2015-11,Montezuma,528833.0,Recreational
2015-11,Montrose,,Medical
2015-11,Morgan,,Medical
2015-11,Morgan,,Recreational
2015-11,Ouray,,Medical
2015-11,Ouray,,Recreational
2015-11,Park,,Medical
2015-11,Park,168909.0,Recreational
2015-11,Pitkin,78898.0,Medical
